numero_experimento;dataset;estructura_de_datos;cantidad_tweets;tiempo_ejecucion_us
8;auspol2019;ClosedQuadratic_user_screen_name;150000;20131
8;auspol2019;ClosedDoubleHashing_user_id;150000;33209
8;auspol2019;ClosedDoubleHashing_user_screen_name;150000;33949
8;auspol2019;STLUnorderedMap_user_id;150000;22364
8;auspol2019;STLUnorderedMap_user_screen_name;150000;19800
8;auspol2019;Chaining_user_id;160000;27533
8;auspol2019;Chaining_user_screen_name;160000;25106
8;auspol2019;ClosedLinear_user_id;160000;22529
8;auspol2019;ClosedLinear_user_screen_name;160000;21654
8;auspol2019;ClosedQuadratic_user_id;160000;21385
8;auspol2019;ClosedQuadratic_user_screen_name;160000;22048
8;auspol2019;ClosedDoubleHashing_user_id;160000;36568
8;auspol2019;ClosedDoubleHashing_user_screen_name;160000;39178
8;auspol2019;STLUnorderedMap_user_id;160000;22128
8;auspol2019;STLUnorderedMap_user_screen_name;160000;21401
8;auspol2019;Chaining_user_id;170000;27391
8;auspol2019;Chaining_user_screen_name;170000;26389
8;auspol2019;ClosedLinear_user_id;170000;23522
8;auspol2019;ClosedLinear_user_screen_name;170000;22873
8;auspol2019;ClosedQuadratic_user_id;170000;22660
8;auspol2019;ClosedQuadratic_user_screen_name;170000;24210
8;auspol2019;ClosedDoubleHashing_user_id;170000;38616
8;auspol2019;ClosedDoubleHashing_user_screen_name;170000;38947
8;auspol2019;STLUnorderedMap_user_id;170000;24152
8;auspol2019;STLUnorderedMap_user_screen_name;170000;23286
8;auspol2019;Chaining_user_id;180000;28358
8;auspol2019;Chaining_user_screen_name;180000;27590
8;auspol2019;ClosedLinear_user_id;180000;24453
8;auspol2019;ClosedLinear_user_screen_name;180000;23710
8;auspol2019;ClosedQuadratic_user_id;180000;23840
8;auspol2019;ClosedQuadratic_user_screen_name;180000;24461
8;auspol2019;ClosedDoubleHashing_user_id;180000;39958
8;auspol2019;ClosedDoubleHashing_user_screen_name;180000;38555
8;auspol2019;STLUnorderedMap_user_id;180000;25521
8;auspol2019;STLUnorderedMap_user_screen_name;180000;24803
9;auspol2019;Chaining_user_id;10000;1989
9;auspol2019;Chaining_user_screen_name;10000;1671
9;auspol2019;ClosedLinear_user_id;10000;1940
9;auspol2019;ClosedLinear_user_screen_name;10000;1523
9;auspol2019;ClosedQuadratic_user_id;10000;1743
9;auspol2019;ClosedQuadratic_user_screen_name;10000;1400
9;auspol2019;ClosedDoubleHashing_user_id;10000;2647
9;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2266
9;auspol2019;STLUnorderedMap_user_id;10000;1757
9;auspol2019;STLUnorderedMap_user_screen_name;10000;1783
9;auspol2019;Chaining_user_id;20000;3438
9;auspol2019;Chaining_user_screen_name;20000;3255
9;auspol2019;ClosedLinear_user_id;20000;3379
9;auspol2019;ClosedLinear_user_screen_name;20000;3013
9;auspol2019;ClosedQuadratic_user_id;20000;2828
9;auspol2019;ClosedQuadratic_user_screen_name;20000;2672
9;auspol2019;ClosedDoubleHashing_user_id;20000;4390
9;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4529
9;auspol2019;STLUnorderedMap_user_id;20000;3541
9;auspol2019;STLUnorderedMap_user_screen_name;20000;3424
9;auspol2019;Chaining_user_id;30000;5284
9;auspol2019;Chaining_user_screen_name;30000;4895
9;auspol2019;ClosedLinear_user_id;30000;4426
9;auspol2019;ClosedLinear_user_screen_name;30000;4322
9;auspol2019;ClosedQuadratic_user_id;30000;4339
9;auspol2019;ClosedQuadratic_user_screen_name;30000;4092
9;auspol2019;ClosedDoubleHashing_user_id;30000;6903
9;auspol2019;ClosedDoubleHashing_user_screen_name;30000;8177
9;auspol2019;STLUnorderedMap_user_id;30000;4966
9;auspol2019;STLUnorderedMap_user_screen_name;30000;5138
9;auspol2019;Chaining_user_id;40000;6683
9;auspol2019;Chaining_user_screen_name;40000;6279
9;auspol2019;ClosedLinear_user_id;40000;5983
9;auspol2019;ClosedLinear_user_screen_name;40000;5772
9;auspol2019;ClosedQuadratic_user_id;40000;5643
9;auspol2019;ClosedQuadratic_user_screen_name;40000;5398
9;auspol2019;ClosedDoubleHashing_user_id;40000;8908
9;auspol2019;ClosedDoubleHashing_user_screen_name;40000;8869
9;auspol2019;STLUnorderedMap_user_id;40000;6645
9;auspol2019;STLUnorderedMap_user_screen_name;40000;6541
9;auspol2019;Chaining_user_id;50000;8420
9;auspol2019;Chaining_user_screen_name;50000;7808
9;auspol2019;ClosedLinear_user_id;50000;7210
9;auspol2019;ClosedLinear_user_screen_name;50000;6887
9;auspol2019;ClosedQuadratic_user_id;50000;7022
9;auspol2019;ClosedQuadratic_user_screen_name;50000;6715
9;auspol2019;ClosedDoubleHashing_user_id;50000;11021
9;auspol2019;ClosedDoubleHashing_user_screen_name;50000;11089
9;auspol2019;STLUnorderedMap_user_id;50000;8013
9;auspol2019;STLUnorderedMap_user_screen_name;50000;7695
9;auspol2019;Chaining_user_id;60000;10289
9;auspol2019;Chaining_user_screen_name;60000;9921
9;auspol2019;ClosedLinear_user_id;60000;8938
9;auspol2019;ClosedLinear_user_screen_name;60000;8647
9;auspol2019;ClosedQuadratic_user_id;60000;8852
9;auspol2019;ClosedQuadratic_user_screen_name;60000;8896
9;auspol2019;ClosedDoubleHashing_user_id;60000;13803
9;auspol2019;ClosedDoubleHashing_user_screen_name;60000;14374
9;auspol2019;STLUnorderedMap_user_id;60000;9645
9;auspol2019;STLUnorderedMap_user_screen_name;60000;8938
9;auspol2019;Chaining_user_id;70000;12733
9;auspol2019;Chaining_user_screen_name;70000;14863
9;auspol2019;ClosedLinear_user_id;70000;10410
9;auspol2019;ClosedLinear_user_screen_name;70000;9715
9;auspol2019;ClosedQuadratic_user_id;70000;9548
9;auspol2019;ClosedQuadratic_user_screen_name;70000;9369
9;auspol2019;ClosedDoubleHashing_user_id;70000;15445
9;auspol2019;ClosedDoubleHashing_user_screen_name;70000;15579
9;auspol2019;STLUnorderedMap_user_id;70000;11127
9;auspol2019;STLUnorderedMap_user_screen_name;70000;10299
9;auspol2019;Chaining_user_id;80000;13429
9;auspol2019;Chaining_user_screen_name;80000;13716
9;auspol2019;ClosedLinear_user_id;80000;11991
9;auspol2019;ClosedLinear_user_screen_name;80000;11952
9;auspol2019;ClosedQuadratic_user_id;80000;11648
9;auspol2019;ClosedQuadratic_user_screen_name;80000;11269
9;auspol2019;ClosedDoubleHashing_user_id;80000;17847
9;auspol2019;ClosedDoubleHashing_user_screen_name;80000;17926
9;auspol2019;STLUnorderedMap_user_id;80000;12384
9;auspol2019;STLUnorderedMap_user_screen_name;80000;11516
9;auspol2019;Chaining_user_id;90000;16240
9;auspol2019;Chaining_user_screen_name;90000;14196
9;auspol2019;ClosedLinear_user_id;90000;13209
9;auspol2019;ClosedLinear_user_screen_name;90000;12909
9;auspol2019;ClosedQuadratic_user_id;90000;13480
9;auspol2019;ClosedQuadratic_user_screen_name;90000;13808
9;auspol2019;ClosedDoubleHashing_user_id;90000;21497
9;auspol2019;ClosedDoubleHashing_user_screen_name;90000;21144
9;auspol2019;STLUnorderedMap_user_id;90000;13148
9;auspol2019;STLUnorderedMap_user_screen_name;90000;12995
9;auspol2019;Chaining_user_id;100000;15959
9;auspol2019;Chaining_user_screen_name;100000;16177
9;auspol2019;ClosedLinear_user_id;100000;13891
9;auspol2019;ClosedLinear_user_screen_name;100000;13392
9;auspol2019;ClosedQuadratic_user_id;100000;13572
9;auspol2019;ClosedQuadratic_user_screen_name;100000;14072
9;auspol2019;ClosedDoubleHashing_user_id;100000;22175
9;auspol2019;ClosedDoubleHashing_user_screen_name;100000;22908
9;auspol2019;STLUnorderedMap_user_id;100000;17082
9;auspol2019;STLUnorderedMap_user_screen_name;100000;14987
9;auspol2019;Chaining_user_id;110000;23129
9;auspol2019;Chaining_user_screen_name;110000;18212
9;auspol2019;ClosedLinear_user_id;110000;15684
9;auspol2019;ClosedLinear_user_screen_name;110000;15061
9;auspol2019;ClosedQuadratic_user_id;110000;14721
9;auspol2019;ClosedQuadratic_user_screen_name;110000;14498
9;auspol2019;ClosedDoubleHashing_user_id;110000;23782
9;auspol2019;ClosedDoubleHashing_user_screen_name;110000;24010
9;auspol2019;STLUnorderedMap_user_id;110000;15650
9;auspol2019;STLUnorderedMap_user_screen_name;110000;16624
9;auspol2019;Chaining_user_id;120000;19207
9;auspol2019;Chaining_user_screen_name;120000;18955
9;auspol2019;ClosedLinear_user_id;120000;19259
9;auspol2019;ClosedLinear_user_screen_name;120000;20746
9;auspol2019;ClosedQuadratic_user_id;120000;21244
9;auspol2019;ClosedQuadratic_user_screen_name;120000;18748
9;auspol2019;ClosedDoubleHashing_user_id;120000;32906
9;auspol2019;ClosedDoubleHashing_user_screen_name;120000;31980
9;auspol2019;STLUnorderedMap_user_id;120000;22926
9;auspol2019;STLUnorderedMap_user_screen_name;120000;18789
9;auspol2019;Chaining_user_id;130000;25519
9;auspol2019;Chaining_user_screen_name;130000;21063
9;auspol2019;ClosedLinear_user_id;130000;19214
9;auspol2019;ClosedLinear_user_screen_name;130000;18354
9;auspol2019;ClosedQuadratic_user_id;130000;17307
9;auspol2019;ClosedQuadratic_user_screen_name;130000;18138
9;auspol2019;ClosedDoubleHashing_user_id;130000;28156
9;auspol2019;ClosedDoubleHashing_user_screen_name;130000;29325
9;auspol2019;STLUnorderedMap_user_id;130000;17909
9;auspol2019;STLUnorderedMap_user_screen_name;130000;17229
9;auspol2019;Chaining_user_id;140000;22113
9;auspol2019;Chaining_user_screen_name;140000;23554
9;auspol2019;ClosedLinear_user_id;140000;21256
9;auspol2019;ClosedLinear_user_screen_name;140000;20588
9;auspol2019;ClosedQuadratic_user_id;140000;20370
9;auspol2019;ClosedQuadratic_user_screen_name;140000;18870
9;auspol2019;ClosedDoubleHashing_user_id;140000;40557010
9;auspol2019;ClosedDoubleHashing_user_screen_name;140000;30873
9;auspol2019;STLUnorderedMap_user_id;140000;19575
9;auspol2019;STLUnorderedMap_user_screen_name;140000;18057
9;auspol2019;Chaining_user_id;150000;23073
9;auspol2019;Chaining_user_screen_name;150000;22024
9;auspol2019;ClosedLinear_user_id;150000;20468
9;auspol2019;ClosedLinear_user_screen_name;150000;20278
9;auspol2019;ClosedQuadratic_user_id;150000;19539
9;auspol2019;ClosedQuadratic_user_screen_name;150000;20085
9;auspol2019;ClosedDoubleHashing_user_id;150000;32902
9;auspol2019;ClosedDoubleHashing_user_screen_name;150000;32316
9;auspol2019;STLUnorderedMap_user_id;150000;-40452177
9;auspol2019;STLUnorderedMap_user_screen_name;150000;23717
9;auspol2019;Chaining_user_id;160000;26438
9;auspol2019;Chaining_user_screen_name;160000;23730
9;auspol2019;ClosedLinear_user_id;160000;21932
9;auspol2019;ClosedLinear_user_screen_name;160000;21494
9;auspol2019;ClosedQuadratic_user_id;160000;21863
9;auspol2019;ClosedQuadratic_user_screen_name;160000;21714
9;auspol2019;ClosedDoubleHashing_user_id;160000;34268
9;auspol2019;ClosedDoubleHashing_user_screen_name;160000;36772
9;auspol2019;STLUnorderedMap_user_id;160000;22031
9;auspol2019;STLUnorderedMap_user_screen_name;160000;21038
9;auspol2019;Chaining_user_id;170000;26982
9;auspol2019;Chaining_user_screen_name;170000;27569
9;auspol2019;ClosedLinear_user_id;170000;25385
9;auspol2019;ClosedLinear_user_screen_name;170000;23546
9;auspol2019;ClosedQuadratic_user_id;170000;24302
9;auspol2019;ClosedQuadratic_user_screen_name;170000;24436
9;auspol2019;ClosedDoubleHashing_user_id;170000;37486
9;auspol2019;ClosedDoubleHashing_user_screen_name;170000;36867
9;auspol2019;STLUnorderedMap_user_id;170000;24074
9;auspol2019;STLUnorderedMap_user_screen_name;170000;23101
9;auspol2019;Chaining_user_id;180000;29226
9;auspol2019;Chaining_user_screen_name;180000;33113
9;auspol2019;ClosedLinear_user_id;180000;30424
9;auspol2019;ClosedLinear_user_screen_name;180000;27819
9;auspol2019;ClosedQuadratic_user_id;180000;31879
9;auspol2019;ClosedQuadratic_user_screen_name;180000;30099
9;auspol2019;ClosedDoubleHashing_user_id;180000;40678
9;auspol2019;ClosedDoubleHashing_user_screen_name;180000;39729
9;auspol2019;STLUnorderedMap_user_id;180000;26438
9;auspol2019;STLUnorderedMap_user_screen_name;180000;26537
10;auspol2019;Chaining_user_id;10000;2561
10;auspol2019;Chaining_user_screen_name;10000;1719
10;auspol2019;ClosedLinear_user_id;10000;1927
10;auspol2019;ClosedLinear_user_screen_name;10000;1546
10;auspol2019;ClosedQuadratic_user_id;10000;1800
10;auspol2019;ClosedQuadratic_user_screen_name;10000;1389
10;auspol2019;ClosedDoubleHashing_user_id;10000;2703
10;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2219
10;auspol2019;STLUnorderedMap_user_id;10000;1739
10;auspol2019;STLUnorderedMap_user_screen_name;10000;1728
10;auspol2019;Chaining_user_id;20000;3561
10;auspol2019;Chaining_user_screen_name;20000;3421
10;auspol2019;ClosedLinear_user_id;20000;2988
10;auspol2019;ClosedLinear_user_screen_name;20000;2743
10;auspol2019;ClosedQuadratic_user_id;20000;2805
10;auspol2019;ClosedQuadratic_user_screen_name;20000;2828
10;auspol2019;ClosedDoubleHashing_user_id;20000;4499
10;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4415
10;auspol2019;STLUnorderedMap_user_id;20000;3481
10;auspol2019;STLUnorderedMap_user_screen_name;20000;3301
10;auspol2019;Chaining_user_id;30000;5685
10;auspol2019;Chaining_user_screen_name;30000;5243
10;auspol2019;ClosedLinear_user_id;30000;4786
10;auspol2019;ClosedLinear_user_screen_name;30000;4396
10;auspol2019;ClosedQuadratic_user_id;30000;4548
10;auspol2019;ClosedQuadratic_user_screen_name;30000;4113
10;auspol2019;ClosedDoubleHashing_user_id;30000;7163
10;auspol2019;ClosedDoubleHashing_user_screen_name;30000;6747
10;auspol2019;STLUnorderedMap_user_id;30000;4954
10;auspol2019;STLUnorderedMap_user_screen_name;30000;5117
10;auspol2019;Chaining_user_id;40000;6827
10;auspol2019;Chaining_user_screen_name;40000;6564
10;auspol2019;ClosedLinear_user_id;40000;6182
10;auspol2019;ClosedLinear_user_screen_name;40000;5634
10;auspol2019;ClosedQuadratic_user_id;40000;6638
10;auspol2019;ClosedQuadratic_user_screen_name;40000;5838
10;auspol2019;ClosedDoubleHashing_user_id;40000;9134
10;auspol2019;ClosedDoubleHashing_user_screen_name;40000;9072
10;auspol2019;STLUnorderedMap_user_id;40000;7333
10;auspol2019;STLUnorderedMap_user_screen_name;40000;6375
10;auspol2019;Chaining_user_id;50000;9035
10;auspol2019;Chaining_user_screen_name;50000;7929
10;auspol2019;ClosedLinear_user_id;50000;7386
10;auspol2019;ClosedLinear_user_screen_name;50000;6835
10;auspol2019;ClosedQuadratic_user_id;50000;6963
10;auspol2019;ClosedQuadratic_user_screen_name;50000;7516
10;auspol2019;ClosedDoubleHashing_user_id;50000;12252
10;auspol2019;ClosedDoubleHashing_user_screen_name;50000;12148
10;auspol2019;STLUnorderedMap_user_id;50000;8548
10;auspol2019;STLUnorderedMap_user_screen_name;50000;8212
10;auspol2019;Chaining_user_id;60000;12060
10;auspol2019;Chaining_user_screen_name;60000;9979
10;auspol2019;ClosedLinear_user_id;60000;9390
10;auspol2019;ClosedLinear_user_screen_name;60000;8358
10;auspol2019;ClosedQuadratic_user_id;60000;8268
10;auspol2019;ClosedQuadratic_user_screen_name;60000;8223
10;auspol2019;ClosedDoubleHashing_user_id;60000;13398
10;auspol2019;ClosedDoubleHashing_user_screen_name;60000;13318
10;auspol2019;STLUnorderedMap_user_id;60000;9533
10;auspol2019;STLUnorderedMap_user_screen_name;60000;8997
10;auspol2019;Chaining_user_id;70000;11606
10;auspol2019;Chaining_user_screen_name;70000;11060
10;auspol2019;ClosedLinear_user_id;70000;9971
10;auspol2019;ClosedLinear_user_screen_name;70000;9987
10;auspol2019;ClosedQuadratic_user_id;70000;9650
10;auspol2019;ClosedQuadratic_user_screen_name;70000;9605
10;auspol2019;ClosedDoubleHashing_user_id;70000;15542
10;auspol2019;ClosedDoubleHashing_user_screen_name;70000;15449
10;auspol2019;STLUnorderedMap_user_id;70000;11054
10;auspol2019;STLUnorderedMap_user_screen_name;70000;10392
10;auspol2019;Chaining_user_id;80000;13388
10;auspol2019;Chaining_user_screen_name;80000;13704
10;auspol2019;ClosedLinear_user_id;80000;11396
10;auspol2019;ClosedLinear_user_screen_name;80000;10906
10;auspol2019;ClosedQuadratic_user_id;80000;11087
10;auspol2019;ClosedQuadratic_user_screen_name;80000;10724
10;auspol2019;ClosedDoubleHashing_user_id;80000;18428
10;auspol2019;ClosedDoubleHashing_user_screen_name;80000;21450
10;auspol2019;STLUnorderedMap_user_id;80000;13440
10;auspol2019;STLUnorderedMap_user_screen_name;80000;13921
10;auspol2019;Chaining_user_id;90000;20486
10;auspol2019;Chaining_user_screen_name;90000;16998
10;auspol2019;ClosedLinear_user_id;90000;13153
10;auspol2019;ClosedLinear_user_screen_name;90000;12529
10;auspol2019;ClosedQuadratic_user_id;90000;12795
10;auspol2019;ClosedQuadratic_user_screen_name;90000;12202
10;auspol2019;ClosedDoubleHashing_user_id;90000;20205
10;auspol2019;ClosedDoubleHashing_user_screen_name;90000;20930
10;auspol2019;STLUnorderedMap_user_id;90000;13256
10;auspol2019;STLUnorderedMap_user_screen_name;90000;12646
10;auspol2019;Chaining_user_id;100000;16318
10;auspol2019;Chaining_user_screen_name;100000;15427
10;auspol2019;ClosedLinear_user_id;100000;15706
10;auspol2019;ClosedLinear_user_screen_name;100000;13923
10;auspol2019;ClosedQuadratic_user_id;100000;14145
10;auspol2019;ClosedQuadratic_user_screen_name;100000;13559
10;auspol2019;ClosedDoubleHashing_user_id;100000;21663
10;auspol2019;ClosedDoubleHashing_user_screen_name;100000;21664
10;auspol2019;STLUnorderedMap_user_id;100000;15502
10;auspol2019;STLUnorderedMap_user_screen_name;100000;14415
10;auspol2019;Chaining_user_id;110000;19812
10;auspol2019;Chaining_user_screen_name;110000;19252
10;auspol2019;ClosedLinear_user_id;110000;16841
10;auspol2019;ClosedLinear_user_screen_name;110000;16359
10;auspol2019;ClosedQuadratic_user_id;110000;16626
10;auspol2019;ClosedQuadratic_user_screen_name;110000;15853
10;auspol2019;ClosedDoubleHashing_user_id;110000;24296
10;auspol2019;ClosedDoubleHashing_user_screen_name;110000;24495
10;auspol2019;STLUnorderedMap_user_id;110000;15856
10;auspol2019;STLUnorderedMap_user_screen_name;110000;16044
10;auspol2019;Chaining_user_id;120000;18991
10;auspol2019;Chaining_user_screen_name;120000;17898
10;auspol2019;ClosedLinear_user_id;120000;17663
10;auspol2019;ClosedLinear_user_screen_name;120000;17676
10;auspol2019;ClosedQuadratic_user_id;120000;16491
10;auspol2019;ClosedQuadratic_user_screen_name;120000;16330
10;auspol2019;ClosedDoubleHashing_user_id;120000;27102
10;auspol2019;ClosedDoubleHashing_user_screen_name;120000;26412
10;auspol2019;STLUnorderedMap_user_id;120000;16825
10;auspol2019;STLUnorderedMap_user_screen_name;120000;16239
10;auspol2019;Chaining_user_id;130000;20573
10;auspol2019;Chaining_user_screen_name;130000;19742
10;auspol2019;ClosedLinear_user_id;130000;17917
10;auspol2019;ClosedLinear_user_screen_name;130000;17893
10;auspol2019;ClosedQuadratic_user_id;130000;17716
10;auspol2019;ClosedQuadratic_user_screen_name;130000;16992
10;auspol2019;ClosedDoubleHashing_user_id;130000;27847
10;auspol2019;ClosedDoubleHashing_user_screen_name;130000;27721
10;auspol2019;STLUnorderedMap_user_id;130000;17879
10;auspol2019;STLUnorderedMap_user_screen_name;130000;17038
10;auspol2019;Chaining_user_id;140000;21971
10;auspol2019;Chaining_user_screen_name;140000;20229
10;auspol2019;ClosedLinear_user_id;140000;18692
10;auspol2019;ClosedLinear_user_screen_name;140000;19050
10;auspol2019;ClosedQuadratic_user_id;140000;19556
10;auspol2019;ClosedQuadratic_user_screen_name;140000;18618
10;auspol2019;ClosedDoubleHashing_user_id;140000;29990
10;auspol2019;ClosedDoubleHashing_user_screen_name;140000;29687
10;auspol2019;STLUnorderedMap_user_id;140000;19013
10;auspol2019;STLUnorderedMap_user_screen_name;140000;20047
10;auspol2019;Chaining_user_id;150000;24577
10;auspol2019;Chaining_user_screen_name;150000;24948
10;auspol2019;ClosedLinear_user_id;150000;26894
10;auspol2019;ClosedLinear_user_screen_name;150000;19636
10;auspol2019;ClosedQuadratic_user_id;150000;19749
10;auspol2019;ClosedQuadratic_user_screen_name;150000;19542
10;auspol2019;ClosedDoubleHashing_user_id;150000;31858
10;auspol2019;ClosedDoubleHashing_user_screen_name;150000;33761
10;auspol2019;STLUnorderedMap_user_id;150000;20388
10;auspol2019;STLUnorderedMap_user_screen_name;150000;19446
